"","Date","Open","High","Low","Close","Volume"
"38","1/10/12 10:00",1.54819,1.54858,1.54511,1.54744,21674
"39","1/10/12 14:00",1.54744,1.5497,1.54633,1.54791,22859
"40","1/10/12 18:00",1.54791,1.54899,1.54716,1.54826,9116
"41","1/10/12 22:00",1.54826,1.54895,1.54462,1.54633,6305
"42","1/11/12 2:00",1.54633,1.54662,1.5451,1.54556,6386
"43","1/11/12 6:00",1.54556,1.54868,1.54531,1.54689,18625
"44","1/11/12 10:00",1.54689,1.54719,1.53649,1.53775,27460
"45","1/11/12 14:00",1.53775,1.53854,1.53081,1.53303,25902
"46","1/11/12 18:00",1.53303,1.53303,1.53144,1.53261,8566
"47","1/11/12 22:00",1.53261,1.5334,1.53117,1.53195,7246
"48","1/12/12 2:00",1.53195,1.53292,1.53083,1.53205,8549
"49","1/12/12 6:00",1.53205,1.5344,1.52781,1.53408,22645
"50","1/12/12 10:00",1.53408,1.53666,1.53101,1.53297,30688
"51","1/12/12 14:00",1.53297,1.53589,1.53105,1.53391,32442
"52","1/12/12 18:00",1.53391,1.53456,1.53262,1.53264,15400
"53","1/12/12 22:00",1.53264,1.53434,1.53255,1.53402,10672
"54","1/13/12 2:00",1.53402,1.53526,1.53343,1.53506,11046
"55","1/13/12 6:00",1.53506,1.54084,1.53364,1.53558,29344
"56","1/13/12 10:00",1.53558,1.53696,1.53041,1.53106,29458
"57","1/13/12 14:00",1.53106,1.53157,1.52322,1.5294,35644
"58","1/13/12 18:00",1.5294,1.53284,1.52773,1.53065,11021
"59","1/15/12 22:00",1.53065,1.53065,1.52738,1.53038,10458
"60","1/16/12 2:00",1.53038,1.53131,1.52988,1.52989,9614
"61","1/16/12 6:00",1.52989,1.53284,1.52809,1.53189,25994
"62","1/16/12 10:00",1.53189,1.53248,1.52825,1.53197,21182
"63","1/16/12 14:00",1.53197,1.53516,1.53023,1.53221,13695
"64","1/16/12 18:00",1.53221,1.53274,1.53151,1.53246,4392
"65","1/16/12 22:00",1.53246,1.53457,1.53044,1.53457,9863
"66","1/17/12 2:00",1.53457,1.53695,1.53344,1.53627,13597
"67","1/17/12 6:00",1.53627,1.53859,1.53531,1.53746,21587
"68","1/17/12 10:00",1.53746,1.54032,1.53565,1.53582,27756
"69","1/17/12 14:00",1.53582,1.53677,1.53342,1.53494,22593
"70","1/17/12 18:00",1.53494,1.5353,1.53201,1.53282,7128
"71","1/17/12 22:00",1.53282,1.53443,1.53244,1.53404,5856
"72","1/18/12 2:00",1.53404,1.53587,1.53347,1.5344,9634
"73","1/18/12 6:00",1.5344,1.53769,1.53259,1.5364,24719
"74","1/18/12 10:00",1.5364,1.5397,1.53406,1.53554,29945
"75","1/18/12 14:00",1.53554,1.54364,1.53434,1.54245,28773
"76","1/18/12 18:00",1.54245,1.54409,1.54146,1.54346,8976
"77","1/18/12 22:00",1.54346,1.54384,1.54189,1.54286,7106
"78","1/19/12 2:00",1.54286,1.54448,1.54212,1.54302,7719
"79","1/19/12 6:00",1.54302,1.54535,1.54143,1.54354,21692
"80","1/19/12 10:00",1.54354,1.54646,1.54323,1.54378,25648
"81","1/19/12 14:00",1.54378,1.54871,1.54319,1.54645,25140
"82","1/19/12 18:00",1.54645,1.54913,1.54605,1.54832,8145
"83","1/19/12 22:00",1.54832,1.54947,1.54744,1.54907,8027
"84","1/20/12 2:00",1.54907,1.54927,1.54799,1.54872,6217
"85","1/20/12 6:00",1.54872,1.55002,1.54545,1.54565,22782
"86","1/20/12 10:00",1.54565,1.5524,1.54492,1.55202,25063
"87","1/20/12 14:00",1.55202,1.55428,1.55107,1.55397,23577
"88","1/20/12 18:00",1.55397,1.55756,1.55323,1.5571,8629
"89","1/22/12 22:00",1.5571,1.5571,1.55265,1.55467,15522
"90","1/23/12 2:00",1.55467,1.55562,1.55389,1.5546,10561
"91","1/23/12 6:00",1.5546,1.55526,1.55156,1.55449,18783
"92","1/23/12 10:00",1.55449,1.55822,1.55348,1.55678,28023
"93","1/23/12 14:00",1.55678,1.5601,1.55437,1.55719,22579
"94","1/23/12 18:00",1.55719,1.55781,1.55507,1.55643,9914
"95","1/23/12 22:00",1.55643,1.55793,1.5554,1.55642,12422
"96","1/24/12 2:00",1.55642,1.55642,1.55361,1.55493,11009
"97","1/24/12 6:00",1.55493,1.5575,1.55318,1.55374,26612
"98","1/24/12 10:00",1.55374,1.55931,1.55359,1.55871,28501
"99","1/24/12 14:00",1.55871,1.5613,1.55632,1.56001,22709
"100","1/24/12 18:00",1.56001,1.56247,1.559,1.56232,9889
"101","1/24/12 22:00",1.56232,1.56271,1.5604,1.56113,9331
"102","1/25/12 2:00",1.56113,1.56216,1.56019,1.56039,7175
"103","1/25/12 6:00",1.56039,1.56169,1.55275,1.55719,20908
"104","1/25/12 10:00",1.55719,1.55998,1.55499,1.55726,25630
"105","1/25/12 14:00",1.55726,1.56179,1.55516,1.56123,25897
"106","1/25/12 18:00",1.56123,1.56773,1.56086,1.56531,22317
"107","1/25/12 22:00",1.56531,1.56599,1.56438,1.56577,5107
"108","1/26/12 2:00",1.56577,1.56645,1.56513,1.56632,5948
"109","1/26/12 6:00",1.56632,1.57111,1.56544,1.57002,22418
"110","1/26/12 10:00",1.57002,1.57172,1.56677,1.57035,24538
"111","1/26/12 14:00",1.57035,1.5734,1.5676,1.57071,26222
"112","1/26/12 18:00",1.57071,1.57168,1.56796,1.56867,10338
"113","1/26/12 22:00",1.56867,1.56952,1.56599,1.56744,8272
"114","1/27/12 2:00",1.56744,1.56864,1.5666,1.56706,6949
"115","1/27/12 6:00",1.56706,1.57163,1.56682,1.57152,22655
"116","1/27/12 10:00",1.57152,1.57183,1.56816,1.56994,25804
"117","1/27/12 14:00",1.56994,1.57287,1.56404,1.57105,28231
"118","1/27/12 18:00",1.57105,1.57395,1.5702,1.57255,15120
"119","1/29/12 22:00",1.57255,1.57326,1.57077,1.57169,6001
"120","1/30/12 2:00",1.57169,1.57248,1.57023,1.57023,6792
"121","1/30/12 6:00",1.57023,1.57082,1.56529,1.56699,20122
"122","1/30/12 10:00",1.56699,1.57014,1.56573,1.56615,22439
"123","1/30/12 14:00",1.56615,1.56963,1.56562,1.56852,21546
"124","1/30/12 18:00",1.56852,1.57118,1.56761,1.57067,10757
"125","1/30/12 22:00",1.57067,1.57257,1.56971,1.57151,9524
"126","1/31/12 2:00",1.57151,1.57417,1.57147,1.57387,9504
"127","1/31/12 6:00",1.57387,1.57744,1.57245,1.57621,24493
"128","1/31/12 10:00",1.57621,1.57949,1.57493,1.57654,24003
"129","1/31/12 14:00",1.57654,1.57963,1.57439,1.57474,34129
"130","1/31/12 18:00",1.57474,1.5765,1.5745,1.57604,8214
"131","1/31/12 22:00",1.57604,1.57657,1.57529,1.57558,8694
"132","2/1/12 2:00",1.57558,1.5762,1.57467,1.57479,6430
"133","2/1/12 6:00",1.57479,1.57864,1.57063,1.57592,27832
"134","2/1/12 10:00",1.57592,1.58676,1.57435,1.58348,28858
"135","2/1/12 14:00",1.58348,1.58817,1.58229,1.58446,29798
"136","2/1/12 18:00",1.58446,1.58519,1.58177,1.58306,10186
"137","2/1/12 22:00",1.58306,1.58568,1.58287,1.58494,8638
"138","2/2/12 2:00",1.58494,1.58568,1.58364,1.58425,7046
"139","2/2/12 6:00",1.58425,1.5853,1.58144,1.58298,22160
"140","2/2/12 10:00",1.58298,1.58581,1.58103,1.58184,26833
"141","2/2/12 14:00",1.58184,1.58424,1.57954,1.58082,27449
"142","2/2/12 18:00",1.58082,1.58127,1.57944,1.58028,7364
"143","2/2/12 22:00",1.58028,1.5808,1.57844,1.57944,9988
"144","2/3/12 2:00",1.57944,1.58223,1.57937,1.58179,7786
"145","2/3/12 6:00",1.58179,1.58572,1.58124,1.5847,19588
"146","2/3/12 10:00",1.5847,1.58593,1.57539,1.57734,27717
"147","2/3/12 14:00",1.57734,1.58172,1.5749,1.5813,29596
"148","2/3/12 18:00",1.5813,1.58302,1.58025,1.58092,13389
"149","2/5/12 22:00",1.58092,1.58217,1.57829,1.57964,7156
"150","2/6/12 2:00",1.57964,1.57967,1.57682,1.57749,7894
"151","2/6/12 6:00",1.57749,1.57846,1.57301,1.57384,23489
"152","2/6/12 10:00",1.57384,1.57733,1.57289,1.57583,31302
"153","2/6/12 14:00",1.57583,1.58402,1.57583,1.58195,25539
"154","2/6/12 18:00",1.58195,1.58325,1.58113,1.58176,7003
"155","2/6/12 22:00",1.58176,1.58242,1.58052,1.58165,7374
"156","2/7/12 2:00",1.58165,1.58309,1.57953,1.58009,10704
"157","2/7/12 6:00",1.58009,1.58322,1.57916,1.58273,22582
"158","2/7/12 10:00",1.58273,1.58355,1.5787,1.58247,27356
"159","2/7/12 14:00",1.58247,1.59028,1.58135,1.58967,33103
"160","2/7/12 18:00",1.58967,1.5904,1.58776,1.58925,11251
"161","2/7/12 22:00",1.58925,1.59014,1.58856,1.58876,6100
"162","2/8/12 2:00",1.58876,1.59083,1.58873,1.59048,10397
"163","2/8/12 6:00",1.59048,1.59278,1.58995,1.59089,19489
"164","2/8/12 10:00",1.59089,1.5918,1.58687,1.58848,22657
"165","2/8/12 14:00",1.58848,1.58865,1.57962,1.58275,28313
"166","2/8/12 18:00",1.58275,1.58314,1.58114,1.58147,6911
"167","2/8/12 22:00",1.58147,1.58182,1.57917,1.58031,10281
"168","2/9/12 2:00",1.58031,1.5831,1.58027,1.58263,13595
"169","2/9/12 6:00",1.58263,1.58608,1.5823,1.58411,21856
"170","2/9/12 10:00",1.58411,1.58842,1.58195,1.58507,29420
"171","2/9/12 14:00",1.58507,1.58716,1.5818,1.58323,27020
"172","2/9/12 18:00",1.58323,1.58378,1.58111,1.5816,6777
"173","2/9/12 22:00",1.5816,1.58183,1.58012,1.58017,6648
"174","2/10/12 2:00",1.58017,1.58071,1.57813,1.57868,6033
"175","2/10/12 6:00",1.57868,1.58423,1.57657,1.58361,19381
"176","2/10/12 10:00",1.58361,1.58484,1.57502,1.57718,25495
"177","2/10/12 14:00",1.57718,1.57718,1.57361,1.5744,20925
"178","2/10/12 18:00",1.5744,1.57653,1.57295,1.5751,8734
"179","2/12/12 22:00",1.5751,1.57979,1.5751,1.57757,13137
"180","2/13/12 2:00",1.57757,1.57954,1.57717,1.57855,12079
"181","2/13/12 6:00",1.57855,1.5826,1.57767,1.57917,19949
"182","2/13/12 10:00",1.57917,1.58237,1.57871,1.58008,16593
"183","2/13/12 14:00",1.58008,1.58066,1.57704,1.57786,18196
"184","2/13/12 18:00",1.57786,1.57836,1.57644,1.5765,6492
"185","2/13/12 22:00",1.5765,1.57689,1.57107,1.57142,13075
"186","2/14/12 2:00",1.57142,1.57195,1.57012,1.5709,9490
"187","2/14/12 6:00",1.5709,1.57477,1.56831,1.57358,23524
"188","2/14/12 10:00",1.57358,1.57692,1.56934,1.57001,25735
"189","2/14/12 14:00",1.57001,1.5716,1.56593,1.56744,25752
"190","2/14/12 18:00",1.56744,1.56952,1.56436,1.5689,12192
"191","2/14/12 22:00",1.5689,1.56941,1.56736,1.56774,7623
"192","2/15/12 2:00",1.56774,1.57338,1.56753,1.57298,13519
"193","2/15/12 6:00",1.57298,1.57351,1.56745,1.56835,20555
"194","2/15/12 10:00",1.56835,1.57217,1.56736,1.56954,28637
"195","2/15/12 14:00",1.56954,1.57143,1.56696,1.57004,28170
"196","2/15/12 18:00",1.57004,1.57108,1.56786,1.56888,13987
"197","2/15/12 22:00",1.56888,1.56983,1.56748,1.56796,9016
"198","2/16/12 2:00",1.56796,1.56813,1.56604,1.5667,9843
"199","2/16/12 6:00",1.5667,1.5688,1.56586,1.56747,23393
"200","2/16/12 10:00",1.56747,1.56876,1.56543,1.56719,23451
"201","2/16/12 14:00",1.56719,1.57982,1.56719,1.57823,34787
"202","2/16/12 18:00",1.57823,1.58157,1.57815,1.57951,9824
"203","2/16/12 22:00",1.57951,1.5817,1.57895,1.58129,7237
"204","2/17/12 2:00",1.58129,1.58158,1.57982,1.58029,5402
"205","2/17/12 6:00",1.58029,1.58609,1.57886,1.58509,19347
"206","2/17/12 10:00",1.58509,1.58559,1.58058,1.58153,24860
"207","2/17/12 14:00",1.58153,1.58335,1.57988,1.58327,23543
"208","2/17/12 18:00",1.58327,1.58439,1.58163,1.58254,6427
"209","2/19/12 22:00",1.58254,1.58774,1.58254,1.5874,14838
"210","2/20/12 2:00",1.5874,1.58787,1.58702,1.58709,4574
"211","2/20/12 6:00",1.58709,1.58755,1.58459,1.58588,12528
"212","2/20/12 10:00",1.58588,1.58794,1.58411,1.58627,16467
"213","2/20/12 14:00",1.58627,1.58708,1.58397,1.58447,10563
"214","2/20/12 18:00",1.58447,1.58546,1.58384,1.58463,3089
"215","2/20/12 22:00",1.58463,1.58511,1.58181,1.58215,7570
"216","2/21/12 2:00",1.58215,1.586,1.58074,1.58531,13307
"217","2/21/12 6:00",1.58531,1.58643,1.58336,1.58431,19516
"218","2/21/12 10:00",1.58431,1.58451,1.57715,1.57874,23260
"219","2/21/12 14:00",1.57874,1.5824,1.57732,1.57947,22147
"220","2/21/12 18:00",1.57947,1.58042,1.57749,1.57767,7615
"221","2/21/12 22:00",1.57767,1.57895,1.57623,1.57673,6925
"222","2/22/12 2:00",1.57673,1.5792,1.57665,1.57889,6955
"223","2/22/12 6:00",1.57889,1.58133,1.56946,1.5702,20618
"224","2/22/12 10:00",1.5702,1.57235,1.56605,1.56745,20159
"225","2/22/12 14:00",1.56745,1.56922,1.56474,1.56624,23873
"226","2/22/12 18:00",1.56624,1.56829,1.56624,1.56657,7177
"227","2/22/12 22:00",1.56657,1.56711,1.56491,1.56619,5710
"228","2/23/12 2:00",1.56619,1.5676,1.5661,1.56716,5170
"229","2/23/12 6:00",1.56716,1.57216,1.5671,1.5721,21805
"230","2/23/12 10:00",1.5721,1.57304,1.57025,1.57228,17926
"231","2/23/12 14:00",1.57228,1.57251,1.56808,1.57028,24171
"232","2/23/12 18:00",1.57028,1.57462,1.56983,1.57413,12471
"233","2/23/12 22:00",1.57413,1.57524,1.57371,1.57428,9112
"234","2/24/12 2:00",1.57428,1.57483,1.5733,1.57344,6428
"235","2/24/12 6:00",1.57344,1.58078,1.57203,1.58053,25381
"236","2/24/12 10:00",1.58053,1.58352,1.57891,1.58286,25727
"237","2/24/12 14:00",1.58286,1.58774,1.58197,1.58693,27515
"238","2/24/12 18:00",1.58693,1.58981,1.58665,1.58743,12334
"239","2/26/12 22:00",1.58743,1.59002,1.58609,1.5867,10312
"240","2/27/12 2:00",1.5867,1.58747,1.58554,1.5859,5502
"241","2/27/12 6:00",1.5859,1.58708,1.58452,1.5855,16685
"242","2/27/12 10:00",1.5855,1.58746,1.58326,1.58469,20112
"243","2/27/12 14:00",1.58469,1.58682,1.58235,1.58417,24599
"244","2/27/12 18:00",1.58417,1.58434,1.58092,1.58205,7845
"245","2/27/12 22:00",1.58205,1.58397,1.58115,1.58356,5220
"246","2/28/12 2:00",1.58356,1.5845,1.58264,1.58437,5454
"247","2/28/12 6:00",1.58437,1.58745,1.58397,1.58569,14113
"248","2/28/12 10:00",1.58569,1.58684,1.58327,1.58541,16371
"249","2/28/12 14:00",1.58541,1.59004,1.57986,1.58794,28690
"250","2/28/12 18:00",1.58794,1.59068,1.5871,1.58981,8369
"251","2/28/12 22:00",1.58981,1.59256,1.58917,1.59166,6365
"252","2/29/12 2:00",1.59166,1.59365,1.59148,1.59246,6881
"253","2/29/12 6:00",1.59246,1.59375,1.59107,1.59367,12972
"254","2/29/12 10:00",1.59367,1.59581,1.59205,1.59338,22796
"255","2/29/12 14:00",1.59338,1.59912,1.59108,1.59354,36806
"256","2/29/12 18:00",1.59354,1.59502,1.58995,1.58995,13757
"257","2/29/12 22:00",1.58995,1.59316,1.58995,1.59259,7443
"258","3/1/12 2:00",1.59259,1.5934,1.59123,1.59218,6916
"259","3/1/12 6:00",1.59218,1.59468,1.58958,1.59263,17867
"260","3/1/12 10:00",1.59263,1.59598,1.59247,1.59389,20360
"261","3/1/12 14:00",1.59389,1.59743,1.59267,1.59466,24309
"262","3/1/12 18:00",1.59466,1.59584,1.59409,1.59537,8075
"263","3/1/12 22:00",1.59537,1.59651,1.59495,1.59559,6627
"264","3/2/12 2:00",1.59559,1.59631,1.59396,1.59399,5301
"265","3/2/12 6:00",1.59399,1.59445,1.59046,1.59253,14557
"266","3/2/12 10:00",1.59253,1.59359,1.58513,1.58571,19779
"267","3/2/12 14:00",1.58571,1.58775,1.5835,1.58583,21523
"268","3/2/12 18:00",1.58583,1.58594,1.58223,1.58281,8677
"269","3/4/12 22:00",1.58281,1.58439,1.58173,1.58251,3761
"270","3/5/12 2:00",1.58251,1.58267,1.58088,1.58222,4773
"271","3/5/12 6:00",1.58222,1.58289,1.57839,1.58048,14698
"272","3/5/12 10:00",1.58048,1.58677,1.58046,1.58662,15317
"273","3/5/12 14:00",1.58662,1.5876,1.5849,1.58654,20611
"274","3/5/12 18:00",1.58654,1.58709,1.58551,1.586,4927
"275","3/5/12 22:00",1.586,1.58812,1.58564,1.58723,2921
"276","3/6/12 2:00",1.58723,1.58732,1.5846,1.58563,4817
"277","3/6/12 6:00",1.58563,1.58587,1.57777,1.57899,14612
"278","3/6/12 10:00",1.57899,1.5797,1.57567,1.57755,18224
"279","3/6/12 14:00",1.57755,1.57755,1.56956,1.57117,24122
"280","3/6/12 18:00",1.57117,1.57225,1.57037,1.57127,6694
"281","3/6/12 22:00",1.57127,1.57326,1.57067,1.57298,4809
"282","3/7/12 2:00",1.57298,1.57384,1.57232,1.57313,3510
"283","3/7/12 6:00",1.57313,1.57514,1.57193,1.57353,13979
"284","3/7/12 10:00",1.57353,1.57579,1.56964,1.57291,16854
"285","3/7/12 14:00",1.57291,1.57531,1.56981,1.57376,21563
"286","3/7/12 18:00",1.57376,1.57447,1.57306,1.57383,5907
"287","3/7/12 22:00",1.57383,1.57423,1.57233,1.57279,3188
"288","3/8/12 2:00",1.57279,1.57651,1.57268,1.57641,4579
"289","3/8/12 6:00",1.57641,1.58308,1.57533,1.58181,17068
"290","3/8/12 10:00",1.58181,1.58272,1.57723,1.57889,20038
"291","3/8/12 14:00",1.57889,1.58316,1.57726,1.58192,20855
"292","3/8/12 18:00",1.58192,1.58324,1.58081,1.58265,7045
"293","3/8/12 22:00",1.58265,1.5831,1.58104,1.5819,4333
"294","3/9/12 2:00",1.5819,1.58278,1.58103,1.58107,4376
"295","3/9/12 6:00",1.58107,1.58203,1.57547,1.57588,16699
"296","3/9/12 10:00",1.57588,1.58041,1.5724,1.57364,19956
"297","3/9/12 14:00",1.57364,1.57373,1.56613,1.5676,24201
"298","3/9/12 18:00",1.5676,1.56839,1.56614,1.56691,6802
"299","3/11/12 21:00",1.56691,1.56747,1.56576,1.56635,3291
"300","3/12/12 1:00",1.56635,1.5673,1.56567,1.56611,4012
"301","3/12/12 5:00",1.56611,1.56894,1.56548,1.56785,10669
"302","3/12/12 9:00",1.56785,1.56946,1.56059,1.56327,17841
"303","3/12/12 13:00",1.56327,1.56438,1.56013,1.56236,22391
"304","3/12/12 17:00",1.56236,1.56448,1.56235,1.56383,5158
"305","3/12/12 21:00",1.56383,1.5659,1.56312,1.56388,4011
"306","3/13/12 1:00",1.56388,1.566,1.56377,1.56531,5283
"307","3/13/12 5:00",1.56531,1.56591,1.56354,1.56473,9669
"308","3/13/12 9:00",1.56473,1.56726,1.56213,1.56228,17973
"309","3/13/12 13:00",1.56228,1.57464,1.56197,1.57248,23720
"310","3/13/12 17:00",1.57248,1.57358,1.56754,1.57018,11273
"311","3/13/12 21:00",1.57018,1.57113,1.56879,1.56961,3335
"312","3/14/12 1:00",1.56961,1.57031,1.56742,1.56852,4315
"313","3/14/12 5:00",1.56852,1.57307,1.56483,1.57198,14126
"314","3/14/12 9:00",1.57198,1.5743,1.56693,1.57164,19732
"315","3/14/12 13:00",1.57164,1.57167,1.56569,1.56979,23805
"316","3/14/12 17:00",1.56979,1.57013,1.56612,1.56729,9097
"317","3/14/12 21:00",1.56729,1.56748,1.56461,1.56489,3462
"318","3/15/12 1:00",1.56489,1.56582,1.56352,1.56498,5263
"319","3/15/12 5:00",1.56498,1.56761,1.56367,1.56666,12556
"320","3/15/12 9:00",1.56666,1.56876,1.56331,1.56763,19045
"321","3/15/12 13:00",1.56763,1.57231,1.56376,1.57164,24236
"322","3/15/12 17:00",1.57164,1.57358,1.57062,1.57082,8643
"323","3/15/12 21:00",1.57082,1.5713,1.56931,1.56933,2722
"324","3/16/12 1:00",1.56933,1.5723,1.56933,1.57134,4257
"325","3/16/12 5:00",1.57134,1.57299,1.57054,1.57255,8929
"326","3/16/12 9:00",1.57255,1.58061,1.56972,1.58022,22949
"327","3/16/12 13:00",1.58022,1.58601,1.57976,1.58308,26335
"328","3/16/12 17:00",1.58308,1.58433,1.58181,1.58388,6535
"329","3/18/12 21:00",1.58388,1.58508,1.58265,1.5832,3428
"330","3/19/12 1:00",1.5832,1.58475,1.58273,1.5839,3753
"331","3/19/12 5:00",1.5839,1.58499,1.582,1.58331,9241
"332","3/19/12 9:00",1.58331,1.58897,1.58304,1.58748,14163
"333","3/19/12 13:00",1.58748,1.59031,1.58532,1.58977,21791
"334","3/19/12 17:00",1.58977,1.59129,1.58857,1.58905,7139
"335","3/19/12 21:00",1.58905,1.5899,1.58838,1.58925,2173
"336","3/20/12 1:00",1.58925,1.58958,1.58648,1.58679,3954
"337","3/20/12 5:00",1.58679,1.58839,1.58348,1.58604,10195
"338","3/20/12 9:00",1.58604,1.58805,1.58296,1.58501,17140
"339","3/20/12 13:00",1.58501,1.58863,1.58417,1.58647,20439
"340","3/20/12 17:00",1.58647,1.58721,1.58484,1.58593,5808
"341","3/20/12 21:00",1.58593,1.58753,1.585,1.58664,3873
"342","3/21/12 1:00",1.58664,1.58935,1.58663,1.58765,5975
"343","3/21/12 5:00",1.58765,1.59219,1.58682,1.59123,11407
"344","3/21/12 9:00",1.59123,1.59127,1.58213,1.58396,28589
"345","3/21/12 13:00",1.58396,1.58576,1.58161,1.58501,27733
"346","3/21/12 17:00",1.58501,1.5873,1.58383,1.58702,5907
"347","3/21/12 21:00",1.58702,1.58781,1.58602,1.58719,3361
"348","3/22/12 1:00",1.58719,1.58826,1.58575,1.58656,6351
"349","3/22/12 5:00",1.58656,1.5891,1.58406,1.58499,14817
"350","3/22/12 9:00",1.58499,1.58499,1.57685,1.5805,23450
"351","3/22/12 13:00",1.5805,1.58216,1.57824,1.58117,26773
"352","3/22/12 17:00",1.58117,1.582,1.57981,1.5817,7259
"353","3/22/12 21:00",1.5817,1.58256,1.58102,1.58169,3239
"354","3/23/12 1:00",1.58169,1.58257,1.581,1.58159,5056
"355","3/23/12 5:00",1.58159,1.58841,1.58044,1.58746,14027
"356","3/23/12 9:00",1.58746,1.59077,1.58195,1.58428,24669
"357","3/23/12 13:00",1.58428,1.58867,1.58254,1.58716,28631
"358","3/23/12 17:00",1.58716,1.58769,1.58611,1.58636,5289
"359","3/25/12 21:00",1.58636,1.58823,1.58636,1.5868,3581
"360","3/26/12 1:00",1.5868,1.5874,1.58513,1.58531,4030
"361","3/26/12 5:00",1.58531,1.58664,1.58,1.58144,15123
"362","3/26/12 9:00",1.58144,1.59301,1.58018,1.59188,24074
"363","3/26/12 13:00",1.59188,1.59561,1.5918,1.59409,17781
"364","3/26/12 17:00",1.59409,1.59722,1.59404,1.5969,5956
"365","3/26/12 21:00",1.5969,1.59696,1.59557,1.59629,3226
"366","3/27/12 1:00",1.59629,1.59699,1.59559,1.59601,4065
"367","3/27/12 5:00",1.59601,1.59943,1.59411,1.59787,14872
"368","3/27/12 9:00",1.59787,1.59979,1.59439,1.59847,20842
"369","3/27/12 13:00",1.59847,1.6,1.59546,1.5964,19889
"370","3/27/12 17:00",1.5964,1.59679,1.59434,1.59472,4940
"371","3/27/12 21:00",1.59472,1.59583,1.59445,1.5956,3321
"372","3/28/12 1:00",1.5956,1.59629,1.59476,1.59541,4243
"373","3/28/12 5:00",1.59541,1.5961,1.59028,1.59156,19328
"374","3/28/12 9:00",1.59156,1.59515,1.58798,1.58803,21045
"375","3/28/12 13:00",1.58803,1.58991,1.58411,1.58649,22485
"376","3/28/12 17:00",1.58649,1.58998,1.58491,1.58846,8012
"377","3/28/12 21:00",1.58846,1.59003,1.58805,1.58996,3353
"378","3/29/12 1:00",1.58996,1.5909,1.58831,1.59056,5122
"379","3/29/12 5:00",1.59056,1.59329,1.58913,1.59152,19629
"380","3/29/12 9:00",1.59152,1.59154,1.58591,1.58901,25760
"381","3/29/12 13:00",1.58901,1.59231,1.58685,1.5919,21379
"382","3/29/12 17:00",1.5919,1.59571,1.59139,1.59534,6826
"383","3/29/12 21:00",1.59534,1.59814,1.59442,1.59713,5430
"384","3/30/12 1:00",1.59713,1.59889,1.5968,1.59836,6771
"385","3/30/12 5:00",1.59836,1.60319,1.59646,1.59965,22286
"386","3/30/12 9:00",1.59965,1.60363,1.59751,1.60055,21136
"387","3/30/12 13:00",1.60055,1.60138,1.59647,1.59893,22445
"388","3/30/12 17:00",1.59893,1.60161,1.59829,1.60046,7402
